관광상품번호(NameID),관광지명,관광지구분,소재지도로명주소,소재지지번주소,위도,경도,면적(제곱미터),공공편익시설정보,수용인원수,주차가능수,관광지소개,관리기관전화번호,관리기관명,데이터기준일자
1000067,오연정,기타(문화유적),경상남도 밀양시 교동 용평로 477-17,경상남도 밀양시 교동 208,35.50857246,128.773678,141283㎡,주차장 화장실, ,,1995년 5월 2일 경상남도문화재자료 제215호로 지정되었다. 밀성손씨 문중이 소유하고 있다. 조선시대 명종(明宗) 때 김제·울산 군수 등을 지낸 손영제(孫英濟)가 고향으로 돌아와 머물던 별서이다. 임진왜란과 1717년의 화재로 불탔다가 1771년 중건되었으며 1936년에 후손들이 확장·중건했다. ‘ㄱ’자형 평면의 목조와가(木造瓦家)로 돌출부에 누마루가 설치되고 중앙의 2칸은 대청이며 양측에는 온돌방을 들였다. 재료의 마감·건축재료의 비례·건축방식 등이 조선 후기의 건축양식을 변형 없이 나타냈다.|,055-359-5640,문화예술과/밀성손씨문중,2022-10-24
1000068,삼강서원,기타(문화유적),경상남도 밀양시 삼랑진읍 삼랑1길 32-9,경상남도 밀양시 삼랑진읍 삼랑리 631-3,35.3831457,128.818139,3057㎡,없음 추정, ,,1510년(중종 5) 삼랑루 자리에 정자를 짓고 민구연·민구령·민구소·민구주·민구서 등이 같이 수학하였으므로 오우정이라 현판을 달았는데 1563년(명종 18) 지방유림이 5현의 덕행을 추모하여 오우사와 기사비를 건립하고 향사를 지내왔다. 임진왜란으로 일부 건물이 소실되었으며 선현배향과 지방교육의 일익을 담당하여오던 중 1868년(고종 5) 대원군의 서원철폐령으로 훼철되었다. 그 뒤 1904년에 일부 중건하고 1979년 종중에서 확장·개건하여 사림의 공의로 향사를 지내왔는데 지금은 오우정만 남아 있고 이건은 하지 못하였다.,055-359-5637,삼은정,2022-10-24
1000069,우리아이마음숲놀이터,기타(공원), ,경상남도 밀양시 단장면 구천리 305-1,35.53253687,128.9461826,1294㎡,주차장 화장실, ,57대,"청정 영남알프스 밀양의 대자연 속에 위치한 우리아이마음숲 놀이터는 2019년 9월에 완공하여 개장하였다. 놀이터 내 시설로는 더블돔 플레이, 스파이더 넷타워, 무지개 그네, 나무집 놀이터 등 6종의 놀이기구가 있으며 표충사, 산책로, 계곡과 연계하여 다양한 세대(조부모, 부모, 아이)가 함께 자연과 동화되어 뛰어놀 수 있는 자연친화적 열린 공간이다.",055-359-5863,관광진흥과,2022-10-24
1000070,월연정,기타(문화유적),경상남도 밀양시 용평로 330-7,경상남도 밀양시 용평동 2-1,35.49868769,128.779879,848㎡,주차장 화장실, , ,월연정은 한림학사등 여러 요직을 지내다가 기묘사화를 예견하여 벼슬을 버리고 낙향한 월연 이태선생이 중종20년(1520년)에 세운 정사로 처음에는 쌍경당이라 편액하였다. 그 후 임진왜란때 소실되었던 것을 영조33년(1757년)에 8대손인 월암 이지복이 쌍경당을 복원하였다. 월연정은 가장 좌측인 남쪽에 있으며 동향을 하고 정면 5칸 측면 2칸의 5량구조로 팔작지붕을 한 이익공계 건물이다. 1985년 1월 14일 경상남도유형문화재 제243호로 지정되었다.,055-359-5639,문화관광과,2022-10-24
1000071,위양지,기타(관광명소), ,경상남도 밀양시 부북면 위양리 294,35.54627015,128.7161091,60899㎡,주차장, ,40대,신라시대 때 농업용수 공급을 위해 축조된 저수지로 백성들을 위한다는 의미에서 위양지라고도 한다. 저수지 가운데에 5개의 작은 섬과 완재정 이라는 작은 정자가 있다. 이팝나무 등 진귀한 나무들을 심어 사시사철 아름다운 운치를 즐길 수 있는 곳으로 선비와 문인학자들이 즐겨 찾았던 명소이다. 특히 매년 이팝나무 꽃이 만발하는 시기가 되면 그 아름다운 절경이 절정을 이룬다.,055-359-5633,문화예술과,2022-10-24
1000072,밀양의열기념관,기타(전시관람),경상남도 밀양시 노상하1길 25-12,경상남도 밀양시 내이동 901,35.49358752,128.7509338,150㎡,주차장, ,12대,"전국 최초로 건립된 의열기념관은 “자신의 목숨을 돌보지 않고 충의(忠義)에 앞장선 사람”을 일컫는 의열지사(義烈志士)들의 항일독립투쟁사를 소개하고 있으며 2018년 3월 7일 개관하였다. 1층에는 의열투쟁사 주요연표, 의열투쟁 동영상, 전자방명록, 정보검색대가 있으며, 2층에는 의열단 창립단원 소개, 최수봉 의사 밀양경찰서 투탄내용을 다룬 웹툰 영상이 있다. 그리고 옥상휴게실에는 해천 주변에 자리 잡고 있는 독립운동가 생가터와 항일독립투쟁 유적지 등을 알 수 있는 청동지도판이 있다.",055-359-4742,밀양의열기념관,2022-10-24
1000073,작원관지,기타(문화유적),경상남도 밀양시 작원관지길 95,경상남도 밀양시 삼랑진읍 검세리 110,35.39729859,128.8676219,5147㎡,화장실 주차장,100명,50대,낙동강변의 절벽에 위치하여 부산 동래에서 한양에 이르기 위해서는 문경의 조령관과 함께 반드시 통과해야하는 교통 및 국방상의 2대 관문이었다. 임진왜란 때 밀양 박진장군이 300여명의 병졸로 소서행장이 이끄는 18000여명의 왜적을 맞아 작원관의 천험적인 지리를 이용하여 치열한 혈전을 벌이다 중과부적으로 패배한 처절한 역사의 전적지로 지금도 항전의 고함소리가 들려 올 듯한 애닯고도 유서깊은 전적지이다.,055-359-5639,문화관광과,2022-10-24
1000074,재약산,기타(산), ,경상남도 밀양시 단장면 구천리 산 1,35.53410994,128.9744653,1119㎡, , ,,천년고찰 표충사 뒤에 우뚝 솟은 재약산 (주봉: 수미봉 1018m)은 영남알프스 산군 중 하나로 사자평 억새와 습지를 한 눈에 볼 수 있으며 산세가 부드러워 가족 및 친구들과 가볍게 산행 할 수 있는 아름다운 명산이다. 인근에 얼음골·호박소·표충사·층층폭포·금강폭포등 수많은 명소를 지니고 있으며 수미봉·사자봉·능동산·신불산·취서산으로 이어지는 억새 능선길은 가을 산행의 멋을 느낄 수 있는 최고의 힐링 길이다.,055-352-1150,표충사종무소,2022-10-24
1000075,밀양얼음골사과정보화마을,기타(체험마을),경상남도 밀양시 산내면 산내로 1190 다동,경상남도 밀양시 산내면 삼양리 1002-2,35.58767602,128.9588334,2708㎡, , ,,얼음골사과마을은 천혜의 자연조건에서 재배되는 꿀사과와 신비의 계곡 얼음골 영남의 알프스가 있는 유명 관광지가 많다. 평리마을은 동리의 서북쪽 범도리에서 들어오는 들머리에 있는 마을이다. 고사천을 끼고 있으며 비교적 들판이 넓은 이 지대는 농암대서 흘러내리는 급류로 많은 토사가 쌓여서 이루어진 비옥한 평지 지대이다. 평리 또는 평리라고 하는 것은 평평한 들 판 마을이라는 뜻인데 이 통 안에서는 전답이 제대로 갖추어진 행정 마을의 하나이다. 이 마을 건너 하천 가에 모래동이라는 땀이 있고 동편으로 골짜기를 한참 들어가면 풍류동이라는 아름다운 땀이 자리 잡고 있다. 또 구천 삼거리쪽으로 길이 나 있는 산상의 별구인 소월리(바드리)도 행정적으로는 평리에 소속된 취락이다.|- 홈페이지 : http://icevalley.invil.org/index.html,055-356-5942,밀양 얼음골사과 정보화마을,2022-10-24
1000076,종남산,기타(산), ,경상남도 밀양시 상남면 남산리 산 181-2,35.44280846,128.7183845,662㎡,주차장, , ,덕대산과 더불어 초동면을 동 서 북으로 둘러싸고 있는 산으로 높이는 663m이다. 본래 자각산으로 불리웠으나 밀양땅 남쪽에 있어 남산으로 불렸고 다시 종남산으로 개칭되었다고 한다. 산에 오르면 낙동강 들녘과 밀양 시가지가 한눈에 바라다보이며 정상부에 철쭉 군락지가 자리하고 있어 등산객들에게 인기가 높다.,055-359-6731,상남면,2022-10-24
1000077,영남루(천진궁),기타(문화유적),경상남도 밀양시 중앙로 324 영남루,경상남도 밀양시 내일동 40,35.49169516,128.7550696,531㎡,화장실 주차장,200명,50대,경상남도 유형문화재 제117호. 만덕문을 정문으로 정면 3칸 측면 2칸에 팔작지붕이 얹힌 구조로 중앙 맨 윗자리에는 단군의 영정과 위패가 있고 동쪽 벽에는 부여·고구려·가야·고려의 시조 위패가 서쪽 벽에는 신라·백제·발해·조선의 시조 위패가 모셔져 있다. 영남루 경내에 있는 건물로 원래 이곳은 요선관이 있던 자리이다. 효종 3년(1652)에 지었으며 공진관이라 부르기도 한다. 영조 15년(1739)에 불탄 것을 영조 25년(1749)에 다시 지었으며 헌종 10년(1844)에 크게 수리하였다. 1952년 단군봉안회가 생기면서 단군 및 삼국의 시조왕 · 고려 태조의 위패를 모시면서 대덕전이라 하였으나 1957년에 천진궁으로 이름을 바꾸었다.,055-359-5590,영남루 관리사무소,2022-10-24
1000078,청운리안씨고가,기타(문화유적),경상남도 밀양시 청운2길 20-9,경상남도 밀양시 부북면 청운리 631-6,35.52724076,128.7085568,2457㎡, , ,,경상남도 문화재자료 제113호. 청운리 안씨 고가는 조선 후기 경상도 상류층의 주거 양식을 잘 보여주는 한옥인데 청운리는 광주(廣州) 안씨가 대대로 살고 있는 집성촌이다. 1840년대에 안붕원이 부북면 전사포리에서 이곳으로 이사한 뒤 1870년대에 안채와 별채 2동과 대문을 지었다. 사랑채와 창고 바깥대문 등은 1890년경에 새로 지은 건물이다. 안마당을 중심으로 안채와 좌우의 별채 사랑채 왼쪽 별채에 맞닿은 중문채가 전체적으로 ‘ㅁ’자형을 이루고 있다. 3천석을 거둬들일 정도로 넉넉했던 경제력이 건축에 반영되어 있음을 확인할 수 있다.,055-359-5640,문화예술과,2022-10-24
1000079,초동연가길,기타(테마길), ,경상남도 밀양시 초동면 반월리 164-3,35.38384648,128.6723015,1730㎡, , ,,초동 연가길은 밀양의 아름다운 낙동강변 자연습지인 반월습지에 2015년 밀양시 작은성장동력사업으로 조성돼 봄에는 꽃양귀비 가을에는 코스모스 꽃길과 억새로 유명하다. 국토교통부 '아름다운 우리강 탐방로 100선'에 선정된 바 있으며 산책로 길이는 4km 정도로 가족 연인이 함께 걷기 좋은 힐링 산책로이다. 이 길을 함께 걸으면 가족은 행복을 연인에게는 좋은 인연을 친구는 우애를 돈독히 한다하여 '아름다운 인연'을 뜻하는 연가(緣佳)길로 이름했다.,055-359-5809,초동면행정복지센터,2022-10-24
1000080,밀양추원재,기타(문화유적),경상남도 밀양시 부북면 추원재길 58,경상남도 밀양시 부북면 제대리 701,35.48384029,128.718468,1207㎡,화장실 주차장, , ,경상남도 문화재자료 제159호. 조선 전기 문신이자 학자인 김숙자(1389∼1456) 선생이 터를 잡고 그의 아들인 김종직(1431∼1492) 선생이 평생을 보낸 집터이다. 김숙자 선생은 12세 때부터 길재에게 글을 배우고 세종 1년(1419) 문과에 급제한 뒤 현감 등의 벼슬을 지냈다. 16세기 성리학을 보급하고 사림이 확립한 도통(道統)의 계보에서 길재의 학문을 그의 아들인 김종직으로 하여금 잇게 하였으며 김종직은 현재 성리학의 거두(巨頭)로 인정받고 있다. 이 건물은 여러 차례 전쟁을 겪으면서 파손된 것을 순조 10년(1810) 사림들과 그의 후손들이 다시 고쳐 세운 것이다.,055-359-5640,문화예술과,2022-10-24
1000081,추화산성,기타(문화유적), ,경상남도 밀양시 교동 376-1,35.51158623,128.7653678,1094㎡,공원/정자/화장실/주차장, , ,밀양시 해발 243m의 주화산 산마루에 있는 돌로 쌓은 성으로 밀양읍성으로부터 동쪽으로 약 2㎞지점에 있다. 신라가 가야와 낙동강을 사이에 두고 대치하던 시대에 만들어진 것으로 보이는 삼국시대 초기 산성터로 추정된다. 둘레는 1430m이고 성의 구조는 동 서 남에 문터가 있고 북쪽 계곡의 평지에는 우물 · 연못 · 부속건물들이 있었던 것 같다. 추화산 서·북부 정상에는 봉수대가 있는데 적의 침입이 있을 때에는 군사적 고지이면서 주민과 군사들에게 적의 침입을 알리는 기능을 하였던 곳이었다. 성안에서 기와·토기·분청자기·백자조각들이 발견되었는데 추화산성은 처음에 읍성으로 사용되었을 가능성이 많으나 읍성이 현재의 밀양시내에 쌓아지면서 산성으로서 기능을 했을 것으로 보인다.,055-359-5640,문화예술과,2022-10-24
1000082,밀양충혼탑,기타(전시관람),경상남도 밀양시 밀양대공원로 116,경상남도 밀양시 교동 520,35.50526488,128.7624978,14440㎡,화장실/주차장, ,200대,1950년 6월 25일 동족상잔의 비극을 맞아 조국 수호를 위해 장렬히 산화하신 이 지역 출신 육 해 공군 경찰 노무자 애국단을 포함 총 2470위의 영현을 모신 곳이다. 23m의 탑신 전체가 나라와 겨레를 구해낸 호국영령들의 곧은 정신을 하늘로부터 받아들인다는 의미를 담고 있다.|- 이용시간 : 09:00 ~ 18:00(연중)|- 관람료 : 무료|- 홈페이지 : http://www.miryang625.or.kr/,055-356-7625,밀양충혼탑,2022-10-24
1000083,칠탄서원,기타(문화유적), ,경상남도 밀양시 단장면 미촌리 산81,35.48630808,128.8160135,903868㎡,파악불가, , ,단장면 미촌리에 있는 칠탄 서원(七灘書院)은 임진왜란때 밀양의 석동산(石洞山)에서 의병을 일으켜 충의를 떨친 선조때 울산판관(蔚山判官)과 영천군수(永川郡守)를 지낸 오한 손귀양을 봉안하던 사당이다. 1844년 경내에 청절사(淸絶祠)를 세웠다가 그 후 칠탄서원으로 편액 하였다. 고종 5년에 서원철폐령에 따라 훼철되고 후손들에 의하여 서원을 정(定)으로 편액하였으며 1914년에 청절사가 있던 자리에 “칠탄서원유허비”를 세워 기념하고 있다.,055-359-5639,문화관광과,2022-10-24
1000084,밀양파크골프클럽,기타(운동오락시설), ,경상남도 밀양시 삼문동 631,35.48266095,128.7425466,14361㎡,주차장/화장실/관리사무소/스프링쿨러, ,94대,밀양파크골프장은 밀양시설관리공단에서 관리하고 있는 경남 최대 규모의 파크골프장이다. 2020년 6월에 개장하여 A코스부터 E코스까지 총 5가지 코스로 구성된 45홀과 그라운드 골프장 16홀로 구성되어 있다.|- 운영시간 : 07:00 ~ 19:00 (매주 월요일 휴관/ 하동절기에 따라 탄력적으로 운영시간 조정)|- 요금 : 1인1회3시간 내 연회원 50000원/비회원 1000원/타지역이용자 5000원|- 안내 페이지 : https://www.myfmc.or.kr/sub/02_15.php,055-359-4638,밀양시시설관리공단,2022-10-24
1000085,평리산대추마을,기타(체험마을),경상남도 밀양시 단장면 고례로 908,경상남도 밀양시 단장면 고례리 949-4,35.49775446,128.9286685,954㎡,주차장, , ,평리마을은 대량의 대추를 생산하는 마을로서 대추생산을 위한 깨끗하고 훼손되어지지 않은 그대로의 자연 다양한 주변관광지 여가활동 자연체험들이 가득한 마을이다. 고사천 물위에서의 뗏목타기·논메기잡기·곤충체험과 같은 생태체험과 대추따기·감자캐기 등의 체험들이 계절에 따라 다양하게 체험할 수 있다. 또한 평리마을에서의 친환경적인 농산물들로 전통음식도 만들 수 있다.|- 요금 : 체험/숙박 별 가격 상이(자세한 체험 내용은 홈페이지 참고)|- 홈페이지 : http://www.xn--vk1bn0kpc994awyi8yjy1k.com/index.php,055-353-5244,평리산대추마을,2022-10-24
1000086,하남명품십리길,기타(테마길), ,경상남도 밀양시 하남읍 수산리 420-16(신수산교 밑),35.37083513,128.7167057,2109㎡,화장실/주차장, , ,하남읍 낙동강변 둔치에 노을이 아름다운 명품십리길에는 구절초와 백일홍으로 조성되어 있다. 명품십리길은 거리가 4km정도 되고 백일홍은 7~9월까지 꽃이 피며 구절초는 10월에 피어 여름에서 가을까지 아름다운 꽃을 만끽하며 걸을 수 있다. 특히 가을에는 억새로 은빛물결을 이루어 가을의 정취를 더 느낄 수 있으며 해가 질 무렵 노을이 아름답기로도 유명하다.,055-359-6534,하남읍 총무담당,2022-10-24
1000087,명례강변공원,기타(공원), ,경상남도 밀양시 하남읍 명례리 1082-29,35.35013043,128.7631766,4853㎡,주차장/공원, , ,밀양아리랑 오토캠핑장 주변 명례 강변에 3만여평의 메밀꽃 단지가 조성되어 봄과 가을에 메밀꽃을 볼 수 있다. 봄에는 5월에 가을에는 9월 또는 10월에 메밀꽃을 볼 수 있다. 명례 메밀꽃 단지는 주민들이 자발적으로 지장목과 잡초를 제거한 후 파종하여 가을에 명례강변이 하얀 물결로 뒤덮게 되었다. 주변 관광지로는 명례성지(성당) · 수산제 역사공원 · 초동 꽃새미 마을 · 사명대사 유적지 · 표충비각 · 영산정사 등이 있다.,055-359-6550,하남읍 건설담당,2022-10-24
1000088,밀양한천테마파크,기타(전시관람),경상남도 밀양시 산내면 봉의로 58-31,경상남도 밀양시 산내면 봉의리 1722,35.5909307,128.880129,27771㎡,주차장, ,50대,대한민국 최초로 설립된 한천 테마파크에서는 한천의 역사 · 변천과정 등 한천에 대한 모든 정보를 확인할 수 있으며 한천 요리를 즐길 수 있는 마중 레스토랑과 함께 다양한 체험을 할 수 있는 한천 체험관이 있다.|- 이용시간 : 9:00~18:00|- 한천체험관 이용요금 : 어린이코스 22000원/양갱코스 10000~20000원(자세한 체험 내용은 한천테마파크 홈페이지 참고)|- 홈페이지 : https://miryangagaragar.com/shop/index.php,1577-6526,밀양한천,2022-10-24
1000089,해천항일운동테마거리,기타(테마길), ,경상남도 밀양시 내일동 516-23,35.49425807,128.7512642,33㎡,주차장, ,200대,이 해천지역은 많은 독립운동가들이 배출된 곳으로 일제 강점기 시절 일본에 항거한 독립운동가들의 정신을 스토리텔링화하여 항일운동 테마거리로 조성되었다. 해천 지역은 백민 황상규 선생의 생가지 일봉 김대지 선생의 생가지도 지척에 있으며 임시정부의 군자금을 모집하다 옥고를 치르신 권잠술·홍재문 두 분 선생과 김병환 선생·윤치형 선생·약산 김원봉 선생·고인덕 선생·석정 윤세주 선생·강인수 선생 등도 해천 주변에서 태어나시고 어린시절을 보내셨다. 특히 김원봉·윤세주 선생의 생가터를 중심으로 3.13만세 운동과 밀양인의 항일운동에 관련한 기록들을 벽화와 조형물 등으로 제작하여 누구나 항일운동을 이해하고 숭고한 선열들의 나라 사랑 정신을 일깨우는 교육의 장이 될 것이다.,055-359-5812,내일동행정복지센터,2022-10-24
1000090,향로산,기타(산), ,경상남도 밀양시 단장면 구천리 산 1,35.53410994,128.9744653,19603174㎡,주차장(표충사 공영주차장), , ,바위봉우리인 향로산(976m) 정상은 시야가 좋고 사방이 트였다. 오른 편으로 향로봉이 가까이 보이고 멀리 김해 무척산 신어산까지 뚜렷하다.|- 1코스 : 단장면구천리삼들식당-너덜겅-잇단전망대-822봉-헬기장-안부사거리-향로산-백마산갈림길-917봉-장선리갈림길-칡밭(폐가)-임도(자동우량경보시설)-홍류동천-표충사 → 총 4시간|- 2코스 : 바드리입석-삼박골펜션-가산재(장군미)-전망바위-향로산-헬기장-달봉-입석 → 총 4시간30분|- 3코스 : 표충사 버스종점-호도나무집-옛고개-향로산-재약봉-죽전갈림길-옛고사리마을-옥류동천-표충사-버스종점 → 총 5시간40분,055-359-5297,산림녹지과,2022-10-24
1000091,혜산서원,기타(문화유적),경상남도 밀양시 산외면 다원1리길 17-18 혜산서원,경상남도 밀양시 산외면 다죽리 607,35.50431604,128.8132354,1081㎡,주차장, , ,혜산서원은 산외면 다죽리 죽서(竹西직)마을에 세거하는 일직 손씨(孫氏)의 5현(賢)을 모신 서원으로 1300여평 규모의 넓은 대지위에 사우(祠宇) 강당(講堂) 동재(東齋) 서재(西齋) 상례문(尙禮門) 신문(神門) 중문(中門) 전사당(典祀堂동) 신도비각(神道碑閣도) 다원서당(茶院書堂) 이이정(怡怡亭) 고사(庫舍) 대문(大門) 등 13동의 건물이 자리잡고 있으며 조선시대 서원의 형태를 잘 보전하고 있다. 혜산서원 앞 600년 생 차나무 또한 명물로 통한다.,055-359-5639,문화관광과,2022-10-24
1000092,화악산,기타(산), ,경상남도 밀양시 청도면 요고리 산 74,35.59178509,128.6808036,928264㎡,주차장, ,10대,화악산은 높이 930.4m로 경북 청도군 경남 밀양시의 도경계를 이루고 있다. 비슬산에서 남쪽으로 이어져 한 줄기는 창녕 화왕산으로 갈라지고 화악산을 지나 철마산으로 뻗어내려 물길을 만나면서 멈춘다. 정상은 세 봉우리가 주봉을 중심으로 나란히 솟아 있고 두 봉우리의 중간쯤에서 남쪽으로 또 한 봉우리가 솟아 있는데 이를 속칭 작은 화악산이라고 한다.|- 1코스 : 청도읍평양1리노인회관-한재평지마을-한재불당중리갈림길-밤티재갈림길-화악산(정상)-불당골갈림길-운주암갈림길-윗화악산(837m)-한재중리마을갈림길-아래화악산(744m)-한재평지마을갈림길-평양1리노인회관 → 총 4시간,055-359-5297,산림녹지과,2022-10-24
1000093,삼랑진생태문화공원,기타(공원), ,경상남도 밀양시 삼랑진읍 송지리 458,35.39173592,128.8407543,1891㎡,주차장/화장실/체육시설/정자벤치, , ,삼랑진생태문화고원은 밀양 캠핑/밀양 차박 명소로 유명하다. 주변에 자전거길이 있으며 공원 산책로 사이사이 심어져있는 나무 그리고 푸른 하늘과 어우러지는 낙동대교의 풍경이 아릅답다.|- 무료주차,055-353-9001,삼량진읍사무소,2022-10-24
1000094,용두연유원지,기타(휴양시설), ,경상남도 밀양시 용평동 166-1,35.48308889,128.7784093,2803㎡,주차장/화장실, , ,밀양 상류 용두산의 용머리 모양 절별 부근을 중심으로 형성된 유원지이다. 이곳을 기점으로 하여 밀양강 상류는 북천수와 동천수를 따라 넓은 백사장과 조약돌밭이 이어지고 하류는 영남루에 이른다. 밀양팔경 중 하나로 여름철이면 수영과 보트놀이 등 물놀이와 밀양 명물 은어낚시를 즐기려는 사람들로 붐빈다. 인근에 수령 100년 이상 된 소나무 2000여 그루가 군락을 이루는 삼문송림과 체육공원이 있으며 밀양강변 둔치에는 넓은 잔디광장이 조성되어 있다.|- 24시간 영업/ 연중무휴|- 입장료 : 무료,055-356-1355,밀양종합관광안내소,2022-10-24
1000095,금시당유원지,기타(휴양시설), ,경상남도 밀양시 활성동 584-4,35.48747941,128.7826202,103230㎡,주차장/화장실, , ,금시당유원지는 밀양 시내에서 차로 10분 이내에 갈 수 있어 접근성이 좋은 밀양강 대표 물놀이장 중 하나이다. 금시당유원지 입구에 무료 주차장도 있어 편리하다. 금시교 아래는 야영이 금지되어있다.,055-359-5812,내일동행정복지센터,2022-10-24
1000096,단장유원지,기타(휴양시설), ,경상남도 밀양시 단장면 단장리 4-2,35.51611214,128.8609361,1079㎡,주차장/화장실/매점, , ,단장유원지(단장숲유원지)는 경남 밀양시 내에서 표충사 가는 길을 따라 자동차로 20여 분 밀양 IC에서 10여 분 거리에 있다. 표충사가 있는 재약산과 그 주변의 산 계곡과 밀양댐과 그 주변 산의 계곡물이 흘러내리는 단장천에 위치해있다.,055-353-1057,단장유원지,2022-10-24
1000097,도깨비아트센터,기타(휴양시설),경상남도 밀양시 단장면 고례2길 8 도깨비아트센터,경상남도 밀양시 단장면 고례리 1498-1,35.49132131,128.9288417,1148㎡,주차장 화장실, , ,밀양도깨비 마을은 밀양댐의 깨끗한 물과 공기 그리고 아름다운 산세로 과거부터 많은 이들이 즐겨 찾던 휴양지역이다. 도깨비 아트센터에서 마련한 각종 체험 프로그램을 이용하여 가족 및 연인들과 유익한 시간을 가질 수 있다. 또한 도깨비 테마정원에서는 다양한 캐릭터들과 사진촬영을 하고 편안한 휴식 공간에서 여유롭게 여가를 보내며 때때로 열리는 음악공연을 감상할 수 있다. 바로 앞에는 맑은 물이 흐르는 단장천이 있다. 댐이 보이는 가장 상류라서 깨꿋하고 시원한 물놀이를 즐길 수 있다. |- 이용시간 : 매주 수~일요일(월/화요일 휴무) 10:00~22:00|- 홈페이지 : http://www.gorye.co.kr/%EB%8F%84%EA%B9%A8%EB%B9%84-%EC%95%84%ED%8A%B8%EC%84%BC%ED%84%B0/, ,고례마을영농조합법인,2022-10-24
1000098,밀양컨트리클럽,기타(운동오락시설),경상남도 밀양시 부북면 사포산단1길 157,경상남도 밀양시 부북면 전사포리 941,35.45873794,128.7348611,205946㎡,주차장/화장실, , ,밀양컨트리클럽은 코스길이 2821 야드(9홀 · 파35)로 조성된 퍼블릭 골프장이다. 밀양시내는 물론 부산/대구/창원/울산 등과 인접하여 경남권 어느 지역에서도 쉽게 방문할 수 있다. 모든 홀에 조명시설을 완비하여 야간에도 마음껏 라운드를 즐길 수 있다. 또한 높은 수준의 클럽하우스는 남녀 사우나시설은 물론 레스트랑과 스타트룸 등을 갖추고 있다. 예약은 홈페이지를 통해 할 수 있다.|- 이용요금 : 월 별/ 요일 별 상이(자세한 요금은 밀양컨트리클럽 홈페이지 참고)|- 홈페이지 : http://www.miryangcc.co.kr/,055-350-3300,밀양컨트리클럽,2022-10-24
1000099,밀양노벨CC,기타(운동오락시설),경상남도 밀양시 단장면 단장로 946,경상남도 밀양시 단장면 안법리 산 18-2,35.47722693,128.8615091,121982㎡,주차장, , ,Lake 코스와 Hill 코스 두 코스가 있으며 Lake 9홀은 다양한 공략루트를 위주로 하여 설계되었고 다이나믹하고 스릴 넘치는 코스로 설계되었다. Hill 9홀은 개방갑을 주는 확트인 코스로 디자인 되었으며 다양한 샷밸류를 가지고 있으며 샷의 정교함과 퍼팅의 섬세함을 추구한다. 홈페이지를 통해 예약할 수 있다.|- 이용요금 : 월 별/ 요일 별 상이(자세한 요금은 밀양노벨CC 홈페이지 참고)|- 홈페이지 : https://www.miryangnobelcc.co.kr/Miryang_nobel/index.asp,055-359-8500,밀양노벨컨트리클럽,2022-10-24
1000100,밀양교동손씨고가,기타(문화유적),경상남도 밀양시 밀양향교3길 7,경상남도 밀양시 교동 789,35.50494096,128.755017,783㎡,주차장, , ,밀양 교동손씨고가는 남부지방에서 흔히 찾아볼 수 있는 웅장한 멋과 여유를 한껏 부린 전통 한옥의 형식을 그대로 간직하고 있다. 교동이라는 지역 이름은 향교 주변에 주택이 형성되면서 붙은 이름이다. 그래서 밀양 교동손씨고가 주변에는 밀양 향교가 있어 함께 둘러볼 수 있다.,055-359-5814,교동행정복지센터,2022-10-24
1000101,청정표고마실,기타(체험마을),경상남도 밀양시 산외면 희곡1길 66-33,경상남도 밀양시 산외면 희곡리 448,35.52866042,128.8562108,584㎡,주차장 화장실, , ,표고마실이란 표고버섯과 마를 생산하는 농장이란 뜻을 가지고 있다. 청정표고마실은 버섯한살이와 구조/성장조건을 배움으로써 자연의 소중함과 자연과 더불어 사는 삶의 의미를 깨달을 수 있다. 직접 수확한 표고버섯을 이용한 음식 만들기 체험과 다양한 버섯을 이용한 체험교실을 운영하고 있다.|- 홈페이지 : http://xn--299au8v55g2lf8rgizm.kr/,055-353-1335,청정표고마실,2022-10-24
1000102,감고을교육농장,기타(체험마을),경상남도 밀양시 청도면 인산4길 82-56,경상남도 밀양시 청도면 인산리 348,35.53707819,128.6419522,651㎡, , , ,감고을교육농장은 친환경자연농업 GAP농산물을 생산하여 스타팜/탑프르트/이로로/미르피아를 받았으며 안전한 먹기리 단감 대봉감 재배과정을 관찰하고 자연생태와 흙을 만지고 체험하며 뛰어놀면서 심신을 단련할 수 있다.,055-351-0245,감고을교육농장,2022-10-24
1000103,얼음골폭포관광농원,기타(체험마을),경상남도 밀양시 산내면 산내로 1171,경상남도 밀양시 산내면 남명리 1968-14,35.58845841,128.9562308,5374㎡,주차장 화장실, ,45대,얼음골 폭포관광농원 교육농장은 물고기 물고기 잡기 놀이 · 워터워크 타고 물고기와 숨바꼭질 등으로 어린이들에게 자연과 물 그리고 물고기와 인간이 친구임을 알려주는 농장이다. 농원 내 사과나무를 학교와 학급에 분양하여 년중 식물의 한 살이를 관찰하고 가을에는 꿀사과 따기 체험도 할 수 있다.|- 홈페이지 : http://xn--zb0b8a28vc21al5ofa.kr/,055-356-2684,얼음골폭포관광농원,2022-10-24
